ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11804951,JC405384,08/24/2019 01:59:33 PM,036XX W FILLMORE ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,OTHER (SPECIFY),FALSE,FALSE,1133,11,24,29,08B,1152216,1895128,2019,05/16/2020 03:46:46 PM,41.86809735,-87.71665907,"(41.868097353, -87.716659073)"
11805118,JC403109,07-08-2019 10:00,024XX S WHIPPLE ST,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,FALSE,TRUE,1033,10,12,30,17,1156416,1887604,2019,05/16/2020 03:46:46 PM,41.84736685,-87.70144327,"(41.847366846, -87.701443274)"
11796324,JC394628,05-01-2019 00:00,020XX N LAPORTE AVE,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,FALSE,TRUE,2522,25,36,19,17,1143057,1913185,2019,10-07-2020 15:48,41.91782351,-87.74983309,"(41.917823505, -87.74983309)"
11911398,JC534652,01-01-2019 19:00,025XX N TRIPP AVE,1754,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,APARTMENT,TRUE,TRUE,2524,25,31,20,2,1147624,1916500,2019,08/30/2020 03:45:17 PM,41.92683369,-87.73296829,"(41.926833685, -87.732968293)"
11920958,JC544815,06-06-2019 10:40,023XX N NORDICA AVE,1754,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,FALSE,TRUE,2512,25,29,18,2,1128699,1914897,2019,07/16/2020 03:50:16 PM,41.92277741,-87.80254707,"(41.922777405, -87.802547073)"
11809024,JC409195,06-01-2019 20:19,081XX S EVANS AVE,4255,KIDNAPPING,UNLAWFUL INTERFERE/VISITATION,APARTMENT,FALSE,TRUE,631,6,8,44,26,1182639,1851284,2019,09/18/2019 04:13:37 PM,41.74713193,-87.60633293,"(41.747131928, -87.60633293)"
11791848,JC385567,08-01-2019 10:00,037XX S COTTAGE GROVE AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,FALSE,TRUE,212,2,4,36,2,1181886,1880202,2019,08/15/2019 04:03:21 PM,41.82650297,-87.60819842,"(41.826502965, -87.608198422)"
11791847,JC385565,01-01-2019 00:01,063XX S WOOD ST,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,FALSE,TRUE,725,7,15,67,17,1165430,1862594,2019,08/15/2019 04:03:21 PM,41.77854981,-87.66907134,"(41.778549812, -87.66907134)"
11791856,JC385603,06-09-2019 14:00,001XX E 60TH ST,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,FALSE,FALSE,232,2,20,40,2,1178327,1865263,2019,09/13/2019 04:06:54 PM,41.78559071,-87.62170937,"(41.785590707, -87.621709365)"
11786658,JC383414,08-08-2019 00:37,036XX W 15TH ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,STREET,TRUE,FALSE,1011,10,24,29,20,1152133,1892462,2019,08/15/2019 04:12:43 PM,41.86078318,-87.71703405,"(41.860783181, -87.717034046)"
11788588,JC385462,08-08-2019 09:00,002XX W 106TH PL,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE,FALSE,FALSE,512,5,34,49,20,1176439,1834315,2019,08/15/2019 04:12:43 PM,41.70070824,-87.62955961,"(41.700708236, -87.629559608)"
11787396,JC384284,08-08-2019 16:30,048XX S DAMEN AVE,1754,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,FALSE,FALSE,931,9,15,61,2,1163842,1872474,2019,03/18/2020 03:52:17 PM,41.80569529,-87.67461554,"(41.805695294, -87.674615538)"
11791852,JC385604,08-02-2019 00:00,036XX N TROY ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,TRUE,1733,17,33,16,17,1154739,1924064,2019,08/15/2019 04:03:21 PM,41.94745018,-87.70662046,"(41.947450183, -87.706620455)"
11804607,JC404783,08/23/2019 10:00:00 PM,024XX N LOCKWOOD AVE,4210,KIDNAPPING,KIDNAPPING,STREET,FALSE,FALSE,2515,25,30,19,26,1140639,1915880,2019,08/30/2019 04:05:10 PM,41.92526368,-87.75865069,"(41.925263676, -87.758650691)"
11945358,JD108351,02-01-2019 00:00,058XX N NAGLE AVE,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,RESIDENCE,FALSE,FALSE,1622,16,45,10,17,1132604,1938550,2019,05/16/2020 03:46:46 PM,41.9876165,-87.78764514,"(41.987616502, -87.787645141)"
11808706,JC409816,08/22/2019 11:15:00 AM,070XX S EMERALD AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,FALSE,TRUE,732,7,6,68,17,1172524,1858174,2019,10/25/2019 03:53:15 PM,41.76626749,-87.64319435,"(41.766267493, -87.643194354)"
11807851,JC408688,08/23/2019 12:00:00 AM,007XX W COUCH PL,1751,OFFENSE INVOLVING CHILDREN,CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,APARTMENT,FALSE,TRUE,1224,12,27,28,17,1171188,1901470,2019,05-10-2020 15:44,41.88510514,-87.64682318,"(41.885105137, -87.646823184)"
11804541,JC404725,08/23/2019 10:35:00 PM,048XX W ADAMS ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,TRUE,FALSE,1533,15,28,25,08B,1144109,1898892,2019,09-08-2019 16:00,41.8785822,-87.74632725,"(41.878582195, -87.746327253)"
11775109,JC369276,07/29/2019 08:52:00 AM,082XX S VERNON AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,FALSE,TRUE,631,6,6,44,20,1180677,1850509,2019,08/16/2019 04:07:24 PM,41.74505051,-87.61354592,"(41.745050505, -87.613545923)"
11945340,JD108336,10/16/2019 12:00:00 AM,027XX W FARRAGUT AVE,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,RESIDENCE,FALSE,FALSE,2011,20,40,4,17,1157216,1934758,2019,05/16/2020 03:46:46 PM,41.97674507,-87.6972238,"(41.976745069, -87.697223795)"
11793122,JC391033,07/22/2019 10:20:00 AM,123XX S LA SALLE ST,1790,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,RESIDENCE,FALSE,TRUE,523,5,9,53,26,1177503,1823034,2019,08/16/2019 04:07:24 PM,41.66972756,-87.6260028,"(41.669727559, -87.626002796)"
11788977,JC386044,08-09-2019 17:55,011XX S MAY ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,DAY CARE CENTER,FALSE,FALSE,1232,12,25,28,20,1168952,1895340,2019,08/16/2019 04:17:00 PM,41.86833275,-87.65521195,"(41.86833275, -87.655211952)"
11789118,JC386220,08-09-2019 23:33,077XX S YATES BLVD,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,APARTMENT,FALSE,FALSE,421,4,7,43,20,1193542,1854091,2019,08/16/2019 04:17:00 PM,41.75457483,-87.56629034,"(41.754574833, -87.566290335)"
11788741,JC385934,08-09-2019 15:30,046XX S TALMAN AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,FALSE,TRUE,922,9,15,58,20,1159478,1873882,2019,08/16/2019 04:17:00 PM,41.80964969,-87.69058246,"(41.809649691, -87.690582463)"
11788976,JC385864,08-09-2019 13:30,064XX S STONY ISLAND AVE,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,OTHER,FALSE,FALSE,314,3,5,42,17,1187984,1862596,2019,08/16/2019 04:17:00 PM,41.77804747,-87.58638773,"(41.778047465, -87.586387726)"
11789644,JC386891,08-09-2019 23:00,023XX N MERRIMAC AVE,1753,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,ALLEY,FALSE,TRUE,2512,25,36,19,2,1134360,1914775,2019,04/19/2020 03:44:21 PM,41.92234459,-87.7817492,"(41.922344585, -87.781749195)"
11788465,JC385161,08-09-2019 09:10,012XX W JACKSON BLVD,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,OTHER,FALSE,FALSE,1231,12,28,28,20,1168220,1898776,2019,08/16/2019 04:17:00 PM,41.87777724,-87.65779999,"(41.877777239, -87.657799985)"
12016812,JD194047,11-01-2019 00:01,055XX W IRVING PARK RD,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,FALSE,1633,16,38,15,08B,1138699,1926048,2019,05/16/2020 03:46:46 PM,41.95320117,-87.7655318,"(41.953201167, -87.765531798)"
11788485,JC385127,08-09-2019 09:00,080XX S MARSHFIELD AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,TRUE,611,6,21,71,08B,1166738,1851494,2019,08/16/2019 04:17:00 PM,41.74806209,-87.66459249,"(41.748062093, -87.664592486)"
11793086,JC391097,07/26/2019 12:00:00 PM,054XX S ELSDON AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,FALSE,TRUE,822,8,23,62,17,1153149,1868215,2019,08/29/2019 03:58:33 PM,41.79422618,-87.71394621,"(41.794226182, -87.713946211)"
11878442,JC415426,09-01-2019 00:29,016XX S RACINE AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,SIDEWALK,FALSE,TRUE,1233,12,25,31,20,1168636,1892082,2019,12/29/2019 03:45:29 PM,41.85939938,-87.65646635,"(41.859399376, -87.656466349)"
11789009,JC385894,08-09-2019 16:41,037XX W POLK ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,SIDEWALK,TRUE,TRUE,1133,11,24,27,08B,1151728,1896119,2019,08/25/2019 04:07:09 PM,41.87082638,-87.71842457,"(41.870826375, -87.718424566)"
11804185,JC404168,08/23/2019 03:00:00 PM,070XX S DR MARTIN LUTHER KING JR DR,4255,KIDNAPPING,UNLAWFUL INTERFERE/VISITATION,APARTMENT,FALSE,TRUE,322,3,6,69,26,1180135,1858442,2019,08/30/2019 04:05:10 PM,41.76683195,-87.61528927,"(41.766831949, -87.615289269)"
11929768,JC556584,12/22/2019 01:39:00 PM,067XX S PAXTON AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,APARTMENT,FALSE,FALSE,331,3,5,43,20,1192034,1860809,2019,12/29/2019 03:47:59 PM,41.77304631,-87.57159858,"(41.773046314, -87.571598578)"
11933079,JC555472,12/21/2019 12:00:00 PM,107XX S HALSTED ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,TRUE,2233,22,34,49,20,1172885,1833684,2019,12/29/2019 03:45:29 PM,41.69905564,-87.64259155,"(41.699055635, -87.642591553)"
11809307,JC410248,08/20/2019 05:00:00 PM,065XX S ABERDEEN ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,724,7,16,68,08B,1170108,1861416,2019,08/31/2019 03:57:49 PM,41.7752168,-87.65195572,"(41.775216796, -87.651955716)"
11805410,JC405845,08/24/2019 01:45:00 PM,015XX N LATROBE AVE,4220,KIDNAPPING,AGGRAVATED,APARTMENT,FALSE,TRUE,2532,25,37,25,26,1141083,1909812,2019,08/31/2019 04:06:01 PM,41.90860425,-87.757169,"(41.908604245, -87.757168998)"
11809608,JC410961,03-09-2019 19:03,002XX W 113TH ST,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,RESIDENCE,FALSE,FALSE,522,5,34,49,17,1176771,1830009,2019,08/31/2019 03:57:49 PM,41.68888449,-87.62847298,"(41.68888449, -87.628472977)"
11686755,JC261048,05-01-2019 00:01,016XX W 45TH ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,TRUE,924,9,15,61,17,1165952,1874869,2019,08/31/2019 03:57:49 PM,41.81222281,-87.66680874,"(41.812222809, -87.666808738)"
11805998,JC405604,08/24/2019 03:54:00 PM,054XX S ROCKWELL ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,FALSE,TRUE,923,9,14,63,20,1159965,1868417,2019,08/31/2019 04:06:01 PM,41.79464302,-87.68894649,"(41.794643016, -87.68894649)"
11805059,JC405321,08/24/2019 12:37:00 PM,072XX S EMERALD AVE,4255,KIDNAPPING,UNLAWFUL INTERFERE/VISITATION,APARTMENT,FALSE,FALSE,732,7,6,68,26,1172599,1856797,2019,08/31/2019 04:06:01 PM,41.76248719,-87.64295996,"(41.762487186, -87.642959961)"
11807670,JC408605,08/24/2019 12:00:00 AM,047XX W WELLINGTON AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,FALSE,2521,25,31,19,08B,1144293,1919527,2019,08/31/2019 04:06:01 PM,41.93520341,-87.74513208,"(41.935203413, -87.745132079)"
11808723,JC409833,08/24/2019 12:00:00 PM,033XX W JACKSON BLVD,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,RESIDENCE,FALSE,FALSE,1134,11,28,27,17,1154332,1898497,2019,08/31/2019 04:06:01 PM,41.87730027,-87.70880079,"(41.877300272, -87.708800793)"
11807591,JC408637,08/24/2019 05:00:00 PM,018XX S SPAULDING AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,FALSE,1024,10,24,29,08B,1154654,1890844,2019,08/31/2019 04:06:01 PM,41.85629318,-87.70782324,"(41.856293175, -87.707823241)"
11932004,JC558726,12/23/2019 04:00:00 PM,022XX W 19TH ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,FALSE,FALSE,1234,12,25,31,20,1161735,1890703,2019,12/30/2019 03:56:10 PM,41.85576176,-87.68183619,"(41.855761762, -87.681836193)"
11930927,JC558468,12/23/2019 10:53:00 PM,052XX W ADDISON ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,STREET,TRUE,FALSE,1634,16,30,15,20,1140844,1923435,2019,12/30/2019 03:56:10 PM,41.94599158,-87.75771102,"(41.945991583, -87.75771102)"
11733943,JC319662,05/31/2019 12:01:00 AM,018XX S BLUE ISLAND AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,FALSE,TRUE,1233,12,25,31,2,1167096,1891087,2019,09-01-2019 15:58,41.85670219,-87.66214775,"(41.856702185, -87.662147747)"
11743771,JC331904,07-02-2019 16:00,066XX S WOOD ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,TRUE,TRUE,725,7,15,67,08B,1165481,1860753,2019,09-01-2019 15:58,41.77349679,-87.66893651,"(41.773496785, -87.668936514)"
11845977,JC454701,09/25/2019 08:00:00 AM,015XX W WILSON AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,TRUE,1912,19,47,3,08B,1165106,1930628,2019,10-03-2019 16:08,41.96524776,-87.66832682,"(41.965247758, -87.668326824)"
11845913,JC454551,09-10-2019 00:01,048XX W NEWPORT AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,FALSE,TRUE,1634,16,31,15,17,1143570,1922502,2019,11/28/2019 03:51:51 PM,41.94338067,-87.74771448,"(41.943380673, -87.747714475)"
11845909,JC454603,01-01-2019 00:01,030XX W 47TH ST,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,FALSE,FALSE,922,9,15,58,2,1157043,1873333,2019,10-03-2019 16:08,41.80819279,-87.69952857,"(41.80819279, -87.699528565)"
11845991,JC448604,09/17/2019 08:00:00 AM,012XX N AUSTIN BLVD,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,FALSE,2531,25,29,25,08B,1136137,1907672,2019,10-03-2019 16:08,41.90282155,-87.77538963,"(41.902821551, -87.775389625)"
11843450,JC450514,09/26/2019 04:30:00 PM,089XX S COMMERCIAL AVE,4230,KIDNAPPING,UNLAWFUL RESTRAINT,STREET,FALSE,FALSE,423,4,10,46,26,1197693,1846366,2019,10-03-2019 16:17,41.73327429,-87.55133578,"(41.73327429, -87.55133578)"
11845936,JC448603,09/24/2019 07:30:00 AM,022XX W FARWELL AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,FALSE,2411,24,50,2,08B,1159942,1945555,2019,10-03-2019 16:08,42.00631646,-87.6868994,"(42.006316457, -87.686899401)"
11931235,JC558657,12/24/2019 09:28:00 AM,021XX W 63RD ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,TRUE,726,7,16,67,08B,1163370,1862844,2019,01-07-2020 15:50,41.77927926,-87.67661646,"(41.779279263, -87.676616458)"
11931039,JC558502,12/24/2019 01:50:00 AM,091XX S STONY ISLAND AVE,4230,KIDNAPPING,UNLAWFUL RESTRAINT,GAS STATION,FALSE,FALSE,413,4,8,48,26,1188515,1844485,2019,12/31/2019 03:52:15 PM,41.72833654,-87.58501858,"(41.728336543, -87.58501858)"
11955104,JD120139,01-01-2019 16:00,089XX S BURLEY AVE,1754,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,TRUE,TRUE,424,4,10,46,2,1199225,1846255,2019,09-04-2020 15:45,41.73293137,-87.54572718,"(41.732931365, -87.545727176)"
11696238,JC274267,05-02-2019 00:01,090XX S HOUSTON AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,TRUE,424,4,10,46,17,1198093,1845634,2019,10-05-2019 16:04,41.73125564,-87.54989483,"(41.731255642, -87.549894829)"
11932883,JC560764,12/25/2019 11:15:00 AM,103XX S KEDZIE AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,PARKING LOT/GARAGE(NON.RESID.),FALSE,TRUE,2211,22,19,74,20,1156831,1835956,2019,01-01-2020 15:54,41.70562871,-87.70131328,"(41.70562871, -87.701313276)"
11847071,JC456013,01-01-2019 00:01,068XX S PAULINA ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,TRUE,725,7,17,67,17,1166192,1859294,2019,10-04-2019 15:59,41.769478,-87.66637162,"(41.769477995, -87.666371618)"
11843308,JC451384,09/27/2019 05:30:00 PM,055XX N CAMPBELL AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,2011,20,40,4,08B,1158668,1936695,2019,10-05-2019 16:04,41.98203058,-87.69183081,"(41.982030575, -87.691830814)"
11932964,JC560051,12/25/2019 05:43:00 PM,002XX W 103RD ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,STREET,FALSE,TRUE,511,5,9,49,20,1176682,1836646,2019,01-01-2020 15:54,41.70709938,-87.62859999,"(41.707099379, -87.628599988)"
11843196,JC451268,09/27/2019 09:00:00 PM,023XX N KOSTNER AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,FALSE,FALSE,2522,25,31,20,20,1146669,1915114,2019,10-04-2019 16:08,41.92304867,-87.73651298,"(41.923048665, -87.73651298)"
11845969,JC454856,09/27/2019 08:00:00 AM,081XX S CALIFORNIA AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,835,8,18,70,08B,1159127,1850529,2019,10-05-2019 16:04,41.74557292,-87.69250818,"(41.745572921, -87.692508179)"
11846712,JC455428,09/27/2019 03:45:00 PM,035XX W FULTON BLVD,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,ALLEY,FALSE,FALSE,1123,11,28,27,17,1152765,1901768,2019,10-04-2019 16:08,41.88630738,-87.71446781,"(41.886307383, -87.714467805)"
11845652,JC454159,09/28/2019 06:00:00 PM,074XX S SOUTH SHORE DR,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,FALSE,FALSE,334,3,7,43,08B,1195788,1856597,2019,10-11-2019 15:56,41.76139623,-87.55797683,"(41.761396234, -87.557976827)"
11845049,JC453609,09/28/2019 03:00:00 PM,020XX N BINGHAM ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,APARTMENT,FALSE,FALSE,1431,14,1,22,20,1158922,1913472,2019,10-05-2019 16:13,41.91830006,-87.69153623,"(41.918300056, -87.691536231)"
11845021,JC453545,09/27/2019 04:30:00 PM,036XX W 53RD ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,FALSE,TRUE,822,8,23,62,20,1153127,1869232,2019,10-04-2019 16:08,41.79701741,-87.71400002,"(41.797017413, -87.714000017)"
11843242,JC451231,09/27/2019 07:00:00 PM,044XX S HOMAN AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,FALSE,TRUE,821,8,14,58,20,1154431,1875005,2019,10-04-2019 16:08,41.81283345,-87.70906428,"(41.812833445, -87.709064282)"
11848138,JC457289,01-01-2019 00:01,028XX N MELVINA AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,FALSE,TRUE,2511,25,30,19,17,1134584,1918177,2019,10-05-2019 16:04,41.93167611,-87.78084559,"(41.931676109, -87.780845594)"
11932043,JC559764,12/25/2019 10:00:00 AM,052XX S RUTHERFORD AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,FALSE,FALSE,811,8,23,56,20,1132269,1869119,2019,01-01-2020 15:54,41.79709424,-87.79049296,"(41.797094235, -87.790492955)"
11848145,JC457348,01-01-2019 00:01,003XX S HAMLIN BLVD,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,FALSE,TRUE,1133,11,28,26,17,1151093,1898340,2019,10-05-2019 16:04,41.87693351,-87.72069769,"(41.876933506, -87.72069769)"
11843041,JC451062,09/27/2019 06:30:00 PM,094XX S BURNSIDE AVE,1790,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,APARTMENT,FALSE,FALSE,633,6,9,44,26,1182723,1842512,2019,10-04-2019 16:08,41.72305861,-87.60629666,"(41.723058613, -87.606296659)"
11846507,JC455304,01-01-2019 00:01,012XX N MARION CT,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,RESIDENCE,FALSE,FALSE,1424,14,1,24,17,1163773,1908489,2019,10-04-2019 15:59,41.90452536,-87.6738541,"(41.90452536, -87.6738541)"
11847094,JC456079,01-01-2019 00:01,081XX S HARPER AVE,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,FALSE,TRUE,411,4,8,45,2,1187889,1851369,2019,10-04-2019 15:59,41.74724184,-87.58709305,"(41.747241844, -87.587093052)"
11844115,JC451289,09/27/2019 06:00:00 PM,080XX S HERMITAGE AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,FALSE,611,6,21,71,08B,1166076,1851458,2019,10-04-2019 16:08,41.7479774,-87.6670193,"(41.747977397, -87.667019297)"
11931800,JC559475,12/25/2019 12:26:00 AM,053XX W GEORGE ST,1751,OFFENSE INVOLVING CHILDREN,CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,APARTMENT,TRUE,TRUE,2514,25,31,19,17,1140376,1918766,2019,03/28/2020 03:47:02 PM,41.93318799,-87.75954612,"(41.933187994, -87.759546124)"
11849201,JC458599,09/28/2019 12:00:00 AM,001XX E KENSINGTON AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE,FALSE,FALSE,532,5,9,53,20,1179143,1828228,2019,10-06-2019 15:59,41.68394358,-87.61984323,"(41.683943579, -87.619843225)"
11845086,JC453450,09/29/2019 11:00:00 AM,050XX W WELLINGTON AVE,1754,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,FALSE,TRUE,2521,25,31,19,2,1142169,1919475,2019,07-05-2020 15:47,41.93510044,-87.75293926,"(41.935100443, -87.752939257)"
11849300,JC458793,09/29/2019 12:01:00 AM,073XX S DAMEN AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,FALSE,735,7,17,67,08B,1164294,1856020,2019,10-06-2019 16:07,41.76053386,-87.67342092,"(41.760533864, -87.673420918)"
11844921,JC453147,09/29/2019 07:00:00 AM,068XX S PERRY AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,722,7,6,69,08B,1176577,1859670,2019,10-06-2019 16:07,41.77028249,-87.62829376,"(41.770282485, -87.628293763)"
11935158,JC558408,12/22/2019 09:00:00 PM,017XX W LELAND AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,FALSE,1912,19,47,3,08B,1163744,1931259,2019,01-02-2020 15:53,41.96700815,-87.6733167,"(41.967008146, -87.673316697)"
11932662,JC560486,12/26/2019 09:00:00 AM,021XX N CALIFORNIA AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,POLICE FACILITY/VEH PARKING LOT,FALSE,FALSE,1414,14,1,22,20,1157345,1914452,2019,01-02-2020 15:56,41.92102149,-87.69730355,"(41.921021491, -87.69730355)"
11935609,JC564159,12/22/2019 01:32:00 PM,027XX S HARDING AVE,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,FALSE,TRUE,1031,10,22,30,17,1150484,1885572,2019,05-12-2020 15:46,41.84190849,-87.72326688,"(41.841908491, -87.723266884)"
11933282,JC561068,12/26/2019 04:30:00 PM,022XX W PERSHING RD,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,PARK PROPERTY,FALSE,FALSE,912,9,12,59,20,1162169,1878783,2019,03/21/2020 03:44:56 PM,41.82304296,-87.68057571,"(41.823042962, -87.68057571)"
11932976,JC561050,12/22/2019 03:00:00 PM,021XX S HARDING AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,FALSE,TRUE,1014,10,24,29,08B,1150386,1889452,2019,01-02-2020 15:53,41.85255761,-87.72352541,"(41.852557609, -87.723525411)"
11845259,JC453769,09/30/2019 05:51:00 AM,016XX E 69TH ST,4230,KIDNAPPING,UNLAWFUL RESTRAINT,SIDEWALK,FALSE,TRUE,332,3,5,43,26,1188505,1859564,2019,10-07-2019 16:12,41.76971498,-87.58457453,"(41.769714975, -87.584574527)"
